,Year,Quarter,UKOS,Mode,Country,Purpose,Package,Age,Sex,Duration of trip,Number of visits,Number of nights,Expenditure,Sample,Continent,Length of stay,Period
10589,2023,3,1,1,38,2,1,5,1.0,1,7549.242,18712.309,5522750.958,4.0,Europe,Short stay,Jul - Sep
10590,2023,3,1,1,38,2,1,5,1.0,2,4543.38,26731.622,3322872.817,2.0,Europe,Medium stay,Jul - Sep
10591,2023,3,1,1,38,2,1,5,2.0,1,2551.81,5103.621,1099830.275,1.0,Europe,Short stay,Jul - Sep
10592,2023,3,1,1,38,2,1,6,1.0,1,2353.047,7059.142,1353002.226,1.0,Europe,Short stay,Jul - Sep
10593,2023,3,1,1,38,2,1,6,1.0,3,1260.778,34041.011,5212057.038,1.0,Europe,Medium stay,Jul - Sep
10594,2023,3,1,1,38,2,2,3,1.0,1,1359.762,2719.524,586057.478,1.0,Europe,Short stay,Jul - Sep
10595,2023,3,1,1,38,2,2,3,1.0,3,1359.762,19036.67,7000055.45,1.0,Europe,Medium stay,Jul - Sep
10596,2023,3,1,1,38,2,2,4,1.0,1,2536.019,5072.037,1093024.045,1.0,Europe,Short stay,Jul - Sep
10597,2023,3,1,1,38,2,2,5,1.0,2,2496.64,9986.561,1453044.56,1.0,Europe,Medium stay,Jul - Sep
10598,2023,3,1,1,38,4,1,1,1.0,2,2551.81,17862.673,1196799.069,1.0,Europe,Medium stay,Jul - Sep
10599,2023,3,1,1,38,4,1,1,2.0,2,2574.494,18021.458,429940.488,1.0,Europe,Medium stay,Jul - Sep
10600,2023,3,1,1,38,4,1,2,1.0,1,1413.194,4239.581,303836.655,1.0,Europe,Short stay,Jul - Sep
10601,2023,3,1,1,38,4,1,2,1.0,2,13356.441,97367.644,2125300.211,5.0,Europe,Medium stay,Jul - Sep
10602,2023,3,1,1,38,4,1,2,1.0,3,2353.047,35295.71,470609.47,1.0,Europe,Medium stay,Jul - Sep
10603,2023,3,1,1,38,4,1,2,1.0,4,1260.778,39084.124,1768871.801,1.0,Europe,Long stay,Jul - Sep
10604,2023,3,1,1,38,4,1,2,2.0,1,1404.826,1404.826,112386.05,1.0,Europe,Short stay,Jul - Sep
10605,2023,3,1,1,38,4,1,2,2.0,2,17476.61,130538.809,2899978.761,9.0,Europe,Medium stay,Jul - Sep
10606,2023,3,1,1,38,4,1,2,2.0,3,3179.951,47699.262,1367378.83,1.0,Europe,Medium stay,Jul - Sep
10607,2023,3,1,1,38,4,1,2,2.0,4,7059.398,225900.748,0.0,1.0,Europe,Long stay,Jul - Sep
10608,2023,3,1,1,38,4,1,3,1.0,1,6129.167,18387.502,3498652.524,3.0,Europe,Short stay,Jul - Sep
10609,2023,3,1,1,38,4,1,3,1.0,2,26820.75,182076.995,11121441.71,12.0,Europe,Medium stay,Jul - Sep
10610,2023,3,1,1,38,4,1,3,1.0,3,7346.362,115697.795,5938903.3,3.0,Europe,Medium stay,Jul - Sep
10611,2023,3,1,1,38,4,1,3,1.0,4,3202.301,137698.956,3202301.291,1.0,Europe,Long stay,Jul - Sep
10612,2023,3,1,1,38,4,1,3,1.0,5,4099.266,565698.685,20496329.18,1.0,Europe,Long stay,Jul - Sep
10613,2023,3,1,1,38,4,1,3,2.0,1,1666.088,4998.263,426518.449,1.0,Europe,Short stay,Jul - Sep
10614,2023,3,1,1,38,4,1,3,2.0,2,33639.528,249764.005,11282765.83,15.0,Europe,Medium stay,Jul - Sep
10615,2023,3,1,1,38,4,1,3,2.0,3,1643.229,37794.273,821614.64,1.0,Europe,Medium stay,Jul - Sep
10616,2023,3,1,1,38,4,1,3,2.0,5,1666.088,153280.068,8330438.458,1.0,Europe,Long stay,Jul - Sep
10617,2023,3,1,1,38,4,1,4,1.0,1,1404.826,2809.651,362445.011,1.0,Europe,Short stay,Jul - Sep
10618,2023,3,1,1,38,4,1,4,1.0,2,31895.523,242886.016,9185303.968,15.0,Europe,Medium stay,Jul - Sep
10619,2023,3,1,1,38,4,1,4,1.0,3,5110.513,71547.176,5458211.421,2.0,Europe,Medium stay,Jul - Sep
10620,2023,3,1,1,38,4,1,4,2.0,2,29087.815,244945.308,7105085.89,14.0,Europe,Medium stay,Jul - Sep
10621,2023,3,1,1,38,4,1,4,2.0,3,9948.556,173807.598,3599100.567,5.0,Europe,Medium stay,Jul - Sep
10622,2023,3,1,1,38,4,1,4,2.0,4,1260.778,86993.695,3782334.57,1.0,Europe,Long stay,Jul - Sep
10623,2023,3,1,1,38,4,1,5,1.0,1,2843.147,7268.663,158236.894,2.0,Europe,Short stay,Jul - Sep
10624,2023,3,1,1,38,4,1,5,1.0,2,28979.275,169224.777,8520730.347,10.0,Europe,Medium stay,Jul - Sep
10625,2023,3,1,1,38,4,1,5,1.0,4,3212.182,96365.474,1606091.233,1.0,Europe,Long stay,Jul - Sep
10626,2023,3,1,1,38,4,1,5,2.0,1,3514.52,8272.847,786005.103,2.0,Europe,Short stay,Jul - Sep
10627,2023,3,1,1,38,4,1,5,2.0,2,23290.764,195442.437,6203570.278,12.0,Europe,Medium stay,Jul - Sep
10628,2023,3,1,1,38,4,1,5,2.0,3,13829.274,298276.907,15480262.63,4.0,Europe,Medium stay,Jul - Sep
10629,2023,3,1,1,38,4,1,5,2.0,4,1260.778,36562.568,431186.141,1.0,Europe,Long stay,Jul - Sep
10630,2023,3,1,1,38,4,1,6,1.0,2,11270.445,103100.354,5751809.747,7.0,Europe,Medium stay,Jul - Sep
10631,2023,3,1,1,38,4,1,6,1.0,3,8019.373,140873.728,2577130.773,3.0,Europe,Medium stay,Jul - Sep
10632,2023,3,1,1,38,4,1,6,2.0,2,20527.614,147722.049,8548034.282,11.0,Europe,Medium stay,Jul - Sep
